"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Hamilton County, OH","39061","White","2106-3","2020","2020",17,551120,3.1,1.8,4.9
,"Hamilton County, OH","39061","White","2106-3","2021","2021",11,556217,2.0,1.0,3.5
,"Lake County, OH","39085","White","2106-3","2018","2018",11,211579,5.2,2.6,9.3
,"Lake County, OH","39085","White","2106-3","2019","2019",11,210912,5.2,2.6,9.3
,"Lawrence County, OH","39087","White","2106-3","2018","2018",11,57179,19.2,9.6,34.4
,"Lorain County, OH","39093","White","2106-3","2018","2018",27,266758,10.1,6.7,14.7
,"Lorain County, OH","39093","White","2106-3","2019","2019",23,266930,8.6,5.5,12.9
,"Lorain County, OH","39093","White","2106-3","2020","2020",14,268386,5.2,2.9,8.8
,"Lucas County, OH","39095","White","2106-3","2018","2018",17,319221,5.3,3.1,8.5
,"Lucas County, OH","39095","White","2106-3","2019","2019",17,317839,5.3,3.1,8.6
,"Mahoning County, OH","39099","White","2106-3","2018","2018",18,184594,9.8,5.8,15.4
,"Mahoning County, OH","39099","White","2106-3","2019","2019",12,183621,6.5,3.4,11.4
,"Montgomery County, OH","39113","White","2106-3","2018","2018",27,389291,6.9,4.6,10.1
,"Montgomery County, OH","39113","White","2106-3","2019","2019",18,388082,4.6,2.7,7.3
,"Montgomery County, OH","39113","White","2106-3","2020","2020",11,385892,2.9,1.4,5.1
,"Richland County, OH","39139","White","2106-3","2019","2019",15,105448,14.2,8.0,23.5
,"Ross County, OH","39141","White","2106-3","2018","2018",13,69760,18.6,9.9,31.9
,"Scioto County, OH","39145","White","2106-3","2019","2019",10,71093,14.1,6.7,25.9
,"Stark County, OH","39151","White","2106-3","2018","2018",14,327364,4.3,2.3,7.2
,"Summit County, OH","39153","White","2106-3","2019","2019",15,422969,3.5,2.0,5.8
,"Trumbull County, OH","39155","White","2106-3","2018","2018",10,176137,5.7,2.7,10.4
,"Oklahoma County, OK","40109","White","2106-3","2018","2018",12,560031,2.1,1.1,3.7
,"Oklahoma County, OK","40109","White","2106-3","2019","2019",15,562810,2.7,1.5,4.4
,"Oklahoma County, OK","40109","White","2106-3","2020","2020",20,563509,3.5,2.2,5.5
,"Tulsa County, OK","40143","White","2106-3","2018","2018",24,470814,5.1,3.3,7.6
,"Tulsa County, OK","40143","White","2106-3","2019","2019",19,471621,4.0,2.4,6.3
,"Tulsa County, OK","40143","White","2106-3","2020","2020",24,472017,5.1,3.3,7.6
,"Tulsa County, OK","40143","White","2106-3","2021","2021",11,480730,2.3,1.1,4.1
,"Clackamas County, OR","41005","White","2106-3","2019","2019",11,371668,3.0,1.5,5.3
,"Clackamas County, OR","41005","White","2106-3","2020","2020",12,372855,3.2,1.7,5.6
,"Clackamas County, OR","41005","White","2106-3","2022","2022",10,370336,2.7,1.3,5.0
,"Jackson County, OR","41029","White","2106-3","2021","2021",21,204572,10.3,6.4,15.7
,"Josephine County, OR","41033","White","2106-3","2020","2020",10,81542,12.3,5.9,22.6
,"Lane County, OR","41039","White","2106-3","2018","2018",17,338301,5.0,2.9,8.0
,"Lane County, OR","41039","White","2106-3","2019","2019",14,340197,4.1,2.2,6.9
,"Lane County, OR","41039","White","2106-3","2020","2020",23,340765,6.7,4.3,10.1
,"Lane County, OR","41039","White","2106-3","2021","2021",35,340368,10.3,7.2,14.3
,"Lane County, OR","41039","White","2106-3","2022","2022",15,338589,4.4,2.5,7.3
,"Marion County, OR","41047","White","2106-3","2020","2020",12,308130,3.9,2.0,6.8
,"Marion County, OR","41047","White","2106-3","2021","2021",12,305450,3.9,2.0,6.9
,"Multnomah County, OR","41051","White","2106-3","2018","2018",55,641527,8.6,6.5,11.2
,"Multnomah County, OR","41051","White","2106-3","2019","2019",56,642519,8.7,6.6,11.3
,"Multnomah County, OR","41051","White","2106-3","2020","2020",62,643092,9.6,7.4,12.4
,"Multnomah County, OR","41051","White","2106-3","2021","2021",56,631199,8.9,6.7,11.5
,"Multnomah County, OR","41051","White","2106-3","2022","2022",35,621282,5.6,3.9,7.8
,"Multnomah County, OR","41051","White","2106-3","2023","2023",14,614773,2.3,1.2,3.8
,"Washington County, OR","41067","White","2106-3","2018","2018",14,478303,2.9,1.6,4.9
,"Washington County, OR","41067","White","2106-3","2019","2019",10,479049,2.1,1.0,3.8
,"Washington County, OR","41067","White","2106-3","2020","2020",10,476836,2.1,1.0,3.9
,"Allegheny County, PA","42003","Black or African American","2054-5","2018","2018",25,163433,15.3,9.9,22.6
,"Allegheny County, PA","42003","Black or African American","2054-5","2019","2019",32,163394,19.6,13.4,27.6
,"Allegheny County, PA","42003","Black or African American","2054-5","2020","2020",43,163023,26.4,19.1,35.5
,"Allegheny County, PA","42003","Black or African American","2054-5","2021","2021",18,167278,10.8,6.4,17.0
,"Allegheny County, PA","42003","Black or African American","2054-5","2022","2022",22,166610,13.2,8.3,20.0
,"Allegheny County, PA","42003","Black or African American","2054-5","2023","2023",17,165081,10.3,6.0,16.5
,"Allegheny County, PA","42003","White","2106-3","2018","2018",177,975555,18.1,15.5,20.8
,"Allegheny County, PA","42003","White","2106-3","2019","2019",199,971169,20.5,17.6,23.3
,"Allegheny County, PA","42003","White","2106-3","2020","2020",210,964070,21.8,18.8,24.7
,"Allegheny County, PA","42003","White","2106-3","2021","2021",124,982789,12.6,10.4,14.8
,"Allegheny County, PA","42003","White","2106-3","2022","2022",90,975974,9.2,7.4,11.3
,"Allegheny County, PA","42003","White","2106-3","2023","2023",27,968258,2.8,1.8,4.1
,"Allegheny County, PA","42003","White","2106-3","2024 ","2024",18,966689,1.9,1.1,2.9
,"Beaver County, PA","42007","White","2106-3","2018","2018",11,149422,7.4,3.7,13.2
,"Beaver County, PA","42007","White","2106-3","2019","2019",12,148331,8.1,4.2,14.1
,"Beaver County, PA","42007","White","2106-3","2020","2020",11,146827,7.5,3.7,13.4
,"Berks County, PA","42011","White","2106-3","2018","2018",33,366293,9.0,6.2,12.7
,"Berks County, PA","42011","White","2106-3","2019","2019",39,365995,10.7,7.6,14.6
,"Berks County, PA","42011","White","2106-3","2020","2020",22,364394,6.0,3.8,9.1
,"Berks County, PA","42011","White","2106-3","2021","2021",19,369946,5.1,3.1,8.0
,"Berks County, PA","42011","White","2106-3","2022","2022",13,368793,3.5,1.9,6.0
,"Berks County, PA","42011","White","2106-3","2023","2023",10,369200,2.7,1.3,5.0
,"Berks County, PA","42011","White","2106-3","2024 ","2024",10,371074,2.7,1.3,5.0
,"Bucks County, PA","42017","White","2106-3","2018","2018",18,555198,3.2,1.9,5.1
,"Bucks County, PA","42017","White","2106-3","2019","2019",14,553569,2.5,1.4,4.2
,"Bucks County, PA","42017","White","2106-3","2020","2020",27,550799,4.9,3.2,7.1
,"Bucks County, PA","42017","White","2106-3","2022","2022",12,561990,2.1,1.1,3.7
,"Butler County, PA","42019","White","2106-3","2019","2019",19,180012,10.6,6.4,16.5
,"Butler County, PA","42019","White","2106-3","2020","2020",19,180849,10.5,6.3,16.4
,"Cambria County, PA","42021","White","2106-3","2019","2019",14,122260,11.5,6.3,19.2
,"Cambria County, PA","42021","White","2106-3","2020","2020",12,120491,10.0,5.1,17.4
,"Chester County, PA","42029","White","2106-3","2018","2018",29,446751,6.5,4.3,9.3
,"Chester County, PA","42029","White","2106-3","2019","2019",23,447638,5.1,3.3,7.7
,"Delaware County, PA","42045","White","2106-3","2018","2018",36,389924,9.2,6.5,12.8
,"Delaware County, PA","42045","White","2106-3","2019","2019",30,388130,7.7,5.2,11.0
,"Delaware County, PA","42045","White","2106-3","2020","2020",17,384244,4.4,2.6,7.1
,"Delaware County, PA","42045","White","2106-3","2021","2021",11,386507,2.8,1.4,5.1
,"Erie County, PA","42049","White","2106-3","2018","2018",14,238297,5.9,3.2,9.9
,"Erie County, PA","42049","White","2106-3","2019","2019",10,235814,4.2,2.0,7.8
,"Fayette County, PA","42051","White","2106-3","2020","2020",12,118444,10.1,5.2,17.7
,"Fayette County, PA","42051","White","2106-3","2021","2021",20,117170,17.1,10.4,26.4
,"Indiana County, PA","42063","White","2106-3","2019","2019",10,79672,12.6,6.0,23.1
,"Indiana County, PA","42063","White","2106-3","2020","2020",11,79313,13.9,6.9,24.8
,"Indiana County, PA","42063","White","2106-3","2021","2021",11,78447,14.0,7.0,25.1
,"Lancaster County, PA","42071","White","2106-3","2020","2020",12,487763,2.5,1.3,4.3
,"Lawrence County, PA","42073","White","2106-3","2018","2018",10,80143,12.5,6.0,22.9
,"Lawrence County, PA","42073","White","2106-3","2021","2021",10,79032,12.7,6.1,23.3
,"Lawrence County, PA","42073","White","2106-3","2022","2022",13,78482,16.6,8.8,28.3
,"Lehigh County, PA","42077","White","2106-3","2018","2018",14,304675,4.6,2.5,7.7
,"Lehigh County, PA","42077","White","2106-3","2019","2019",14,304442,4.6,2.5,7.7
,"Lehigh County, PA","42077","White","2106-3","2020","2020",27,302625,8.9,5.9,13.0
,"Lehigh County, PA","42077","White","2106-3","2021","2021",10,304816,3.3,1.6,6.0
,"Montgomery County, PA","42091","White","2106-3","2018","2018",53,659437,8.0,6.0,10.5
,"Montgomery County, PA","42091","White","2106-3","2019","2019",45,659350,6.8,5.0,9.1
,"Montgomery County, PA","42091","White","2106-3","2020","2020",27,658051,4.1,2.7,6.0
,"Montgomery County, PA","42091","White","2106-3","2021","2021",14,675809,2.1,1.1,3.5
,"Northampton County, PA","42095","White","2106-3","2018","2018",18,265611,6.8,4.0,10.7
,"Northampton County, PA","42095","White","2106-3","2019","2019",20,265108,7.5,4.6,11.7
,"Northampton County, PA","42095","White","2106-3","2020","2020",19,264135,7.2,4.3,11.2
,"Northampton County, PA","42095","White","2106-3","2021","2021",12,269393,4.5,2.3,7.8
,"Philadelphia County, PA","42101","Black or African American","2054-5","2018","2018",48,692593,6.9,5.1,9.2
,"Philadelphia County, PA","42101","Black or African American","2054-5","2019","2019",47,689900,6.8,5.0,9.1
,"Philadelphia County, PA","42101","Black or African American","2054-5","2020","2020",37,686918,5.4,3.8,7.4
,"Philadelphia County, PA","42101","Black or African American","2054-5","2021","2021",29,686917,4.2,2.8,6.1
,"Philadelphia County, PA","42101","Black or African American","2054-5","2022","2022",16,673616,2.4,1.4,3.9
,"Philadelphia County, PA","42101","Black or African American","2054-5","2023","2023",15,665969,2.3,1.3,3.7
,"Philadelphia County, PA","42101","Black or African American","2054-5","2024 ","2024",10,666600,1.5,0.7,2.8
,"Philadelphia County, PA","42101","White","2106-3","2018","2018",133,709048,18.8,15.6,21.9
,"Philadelphia County, PA","42101","White","2106-3","2019","2019",79,710338,11.1,8.8,13.9
,"Philadelphia County, PA","42101","White","2106-3","2020","2020",59,704367,8.4,6.4,10.8
,"Philadelphia County, PA","42101","White","2106-3","2021","2021",21,699767,3.0,1.9,4.6
,"Philadelphia County, PA","42101","White","2106-3","2022","2022",24,698736,3.4,2.2,5.1
,"Philadelphia County, PA","42101","White","2106-3","2023","2023",16,688365,2.3,1.3,3.8
,"Philadelphia County, PA","42101","White","2106-3","2024 ","2024",11,698710,1.6,0.8,2.8
,"Pike County, PA","42103","White","2106-3","2018","2018",10,49943,20.0,9.6,36.8
,"Schuylkill County, PA","42107","White","2106-3","2018","2018",10,133931,7.5,3.6,13.7
,"Washington County, PA","42125","White","2106-3","2018","2018",33,193767,17.0,11.7,23.9
,"Washington County, PA","42125","White","2106-3","2019","2019",35,193092,18.1,12.6,25.2
,"Washington County, PA","42125","White","2106-3","2020","2020",30,192802,15.6,10.5,22.2
,"Washington County, PA","42125","White","2106-3","2021","2021",24,194983,12.3,7.9,18.3
,"York County, PA","42133","White","2106-3","2018","2018",20,398210,5.0,3.1,7.8
,"York County, PA","42133","White","2106-3","2019","2019",11,398215,2.8,1.4,4.9
,"York County, PA","42133","White","2106-3","2020","2020",28,397771,7.0,4.7,10.2
,"York County, PA","42133","White","2106-3","2023","2023",11,404177,2.7,1.4,4.9
,"Providence County, RI","44007","White","2106-3","2018","2018",14,497930,2.8,1.5,4.7
,"Charleston County, SC","45019","Black or African American","2054-5","2018","2018",10,108873,9.2,4.4,16.9
,"Charleston County, SC","45019","White","2106-3","2018","2018",23,280949,8.2,5.2,12.3
,"Charleston County, SC","45019","White","2106-3","2019","2019",22,286508,7.7,4.8,11.6
,"Charleston County, SC","45019","White","2106-3","2020","2020",28,292920,9.6,6.4,13.8
,"Charleston County, SC","45019","White","2106-3","2021","2021",11,291413,3.8,1.9,6.8
,"Dorchester County, SC","45035","White","2106-3","2018","2018",10,110065,9.1,4.4,16.7
,"Greenville County, SC","45045","White","2106-3","2018","2018",26,392799,6.6,4.3,9.7
,"Greenville County, SC","45045","White","2106-3","2019","2019",21,399377,5.3,3.3,8.0
,"Greenville County, SC","45045","White","2106-3","2020","2020",25,405465,6.2,4.0,9.1
,"Greenville County, SC","45045","White","2106-3","2021","2021",10,406022,2.5,1.2,4.5
,"Horry County, SC","45051","White","2106-3","2018","2018",10,284593,3.5,1.7,6.5
,"Horry County, SC","45051","White","2106-3","2020","2020",14,303003,4.6,2.5,7.8
,"Lancaster County, SC","45057","White","2106-3","2019","2019",11,73580,14.9,7.5,26.7
,"Lexington County, SC","45063","White","2106-3","2019","2019",14,237431,5.9,3.2,9.9
,"Lexington County, SC","45063","White","2106-3","2020","2020",15,240152,6.2,3.5,10.3
,"Lexington County, SC","45063","White","2106-3","2021","2021",10,235216,4.3,2.0,7.8
,"Richland County, SC","45079","White","2106-3","2019","2019",10,188632,5.3,2.5,9.7
,"Spartanburg County, SC","45083","White","2106-3","2019","2019",18,236667,7.6,4.5,12.0
,"Spartanburg County, SC","45083","White","2106-3","2020","2020",29,240582,12.1,8.1,17.3
,"Spartanburg County, SC","45083","White","2106-3","2021","2021",21,247437,8.5,5.3,13.0
,"Blount County, TN","47009","White","2106-3","2018","2018",10,123234,8.1,3.9,14.9
,"Blount County, TN","47009","White","2106-3","2019","2019",10,124762,8.0,3.8,14.7
,"Davidson County, TN","47037","Black or African American","2054-5","2018","2018",12,191637,6.3,3.2,10.9
,"Davidson County, TN","47037","Black or African American","2054-5","2019","2019",21,190299,11.0,6.8,16.9
,"Davidson County, TN","47037","White","2106-3","2018","2018",64,452205,14.2,10.9,18.1
,"Davidson County, TN","47037","White","2106-3","2019","2019",58,454490,12.8,9.7,16.5
,"Davidson County, TN","47037","White","2106-3","2020","2020",34,455532,7.5,5.2,10.4
,"Davidson County, TN","47037","White","2106-3","2021","2021",12,462131,2.6,1.3,4.5
,"Hamilton County, TN","47065","White","2106-3","2019","2019",13,279294,4.7,2.5,8.0
,"Knox County, TN","47093","White","2106-3","2018","2018",62,400376,15.5,11.9,19.9
,"Knox County, TN","47093","White","2106-3","2019","2019",42,403994,10.4,7.5,14.1
,"Knox County, TN","47093","White","2106-3","2020","2020",46,408000,11.3,8.3,15.0
,"Knox County, TN","47093","White","2106-3","2021","2021",33,417085,7.9,5.4,11.1
,"Knox County, TN","47093","White","2106-3","2022","2022",10,423738,2.4,1.1,4.3
,"Montgomery County, TN","47125","White","2106-3","2020","2020",11,149754,7.3,3.7,13.1
,"Rutherford County, TN","47149","White","2106-3","2018","2018",22,250970,8.8,5.5,13.3
,"Rutherford County, TN","47149","White","2106-3","2019","2019",30,254630,11.8,7.9,16.8
,"Rutherford County, TN","47149","White","2106-3","2020","2020",14,257745,5.4,3.0,9.1
,"Sevier County, TN","47155","White","2106-3","2018","2018",12,93234,12.9,6.7,22.5
,"Shelby County, TN","47157","Black or African American","2054-5","2018","2018",21,507131,4.1,2.6,6.3
,"Shelby County, TN","47157","Black or African American","2054-5","2019","2019",23,508613,4.5,2.9,6.8
,"Shelby County, TN","47157","Black or African American","2054-5","2020","2020",19,509380,3.7,2.2,5.8
,"Shelby County, TN","47157","White","2106-3","2018","2018",25,384900,6.5,4.2,9.6
,"Shelby County, TN","47157","White","2106-3","2019","2019",31,383226,8.1,5.5,11.5
,"Shelby County, TN","47157","White","2106-3","2020","2020",25,380471,6.6,4.3,9.7
,"Sumner County, TN","47165","White","2106-3","2018","2018",10,165055,6.1,2.9,11.1
,"Sumner County, TN","47165","White","2106-3","2019","2019",11,167657,6.6,3.3,11.7
,"Williamson County, TN","47187","White","2106-3","2018","2018",15,205597,7.3,4.1,12.0
,"Williamson County, TN","47187","White","2106-3","2019","2019",12,210398,5.7,2.9,10.0
,"Wilson County, TN","47189","White","2106-3","2019","2019",15,127499,11.8,6.6,19.4
,"Bexar County, TX","48029","White","2106-3","2018","2018",65,1675380,3.9,3.0,4.9
,"Bexar County, TX","48029","White","2106-3","2019","2019",80,1688118,4.7,3.8,5.9
,"Bexar County, TX","48029","White","2106-3","2020","2020",69,1699459,4.1,3.2,5.1
,"Bexar County, TX","48029","White","2106-3","2021","2021",68,1697560,4.0,3.1,5.1
,"Bexar County, TX","48029","White","2106-3","2022","2022",95,1714587,5.5,4.5,6.8
,"Bexar County, TX","48029","White","2106-3","2023","2023",74,1723639,4.3,3.4,5.4
,"Bexar County, TX","48029","White","2106-3","2024 ","2024",71,1744675,4.1,3.2,5.1
,"Brazoria County, TX","48039","White","2106-3","2019","2019",13,280330,4.6,2.5,7.9
,"Brazoria County, TX","48039","White","2106-3","2020","2020",13,281545,4.6,2.5,7.9
,"Brazoria County, TX","48039","White","2106-3","2021","2021",13,278265,4.7,2.5,8.0
,"Collin County, TX","48085","White","2106-3","2018","2018",16,704031,2.3,1.3,3.7
,"Collin County, TX","48085","White","2106-3","2019","2019",15,716671,2.1,1.2,3.5
,"Collin County, TX","48085","White","2106-3","2020","2020",12,728968,1.6,0.9,2.9
,"Collin County, TX","48085","White","2106-3","2021","2021",17,745137,2.3,1.3,3.7
,"Collin County, TX","48085","White","2106-3","2022","2022",10,761530,1.3,0.6,2.4
,"Dallas County, TX","48113","Black or African American","2054-5","2018","2018",22,619411,3.6,2.2,5.4
,"Dallas County, TX","48113","Black or African American","2054-5","2019","2019",24,621347,3.9,2.5,5.7
,"Dallas County, TX","48113","Black or African American","2054-5","2020","2020",23,626944,3.7,2.3,5.5
,"Dallas County, TX","48113","Black or African American","2054-5","2021","2021",17,615303,2.8,1.6,4.4
,"Dallas County, TX","48113","Black or African American","2054-5","2022","2022",16,621227,2.6,1.5,4.2
,"Dallas County, TX","48113","Black or African American","2054-5","2023","2023",14,627091,2.2,1.2,3.7
,"Dallas County, TX","48113","White","2106-3","2018","2018",65,1758250,3.7,2.9,4.7
,"Dallas County, TX","48113","White","2106-3","2019","2019",79,1754135,4.5,3.6,5.6
,"Dallas County, TX","48113","White","2106-3","2020","2020",75,1741685,4.3,3.4,5.4
,"Dallas County, TX","48113","White","2106-3","2021","2021",80,1705787,4.7,3.7,5.8
,"Dallas County, TX","48113","White","2106-3","2022","2022",51,1704683,3.0,2.2,3.9
,"Dallas County, TX","48113","White","2106-3","2023","2023",42,1698788,2.5,1.8,3.3
,"Dallas County, TX","48113","White","2106-3","2024 ","2024",21,1727322,1.2,0.8,1.9
,"Denton County, TX","48121","White","2106-3","2018","2018",10,655231,1.5,0.7,2.8
,"Denton County, TX","48121","White","2106-3","2019","2019",18,670867,2.7,1.6,4.2
,"Denton County, TX","48121","White","2106-3","2020","2020",15,686030,2.2,1.2,3.6
,"Denton County, TX","48121","White","2106-3","2021","2021",11,695341,1.6,0.8,2.8
,"El Paso County, TX","48141","White","2106-3","2018","2018",21,773123,2.7,1.7,4.2
,"El Paso County, TX","48141","White","2106-3","2019","2019",27,770763,3.5,2.3,5.1
,"El Paso County, TX","48141","White","2106-3","2020","2020",17,770148,2.2,1.3,3.5
,"El Paso County, TX","48141","White","2106-3","2021","2021",20,793589,2.5,1.5,3.9
,"El Paso County, TX","48141","White","2106-3","2022","2022",16,791957,2.0,1.2,3.3
,"El Paso County, TX","48141","White","2106-3","2023","2023",14,791377,1.8,1.0,3.0
,"Fort Bend County, TX","48157","White","2106-3","2020","2020",12,451937,2.7,1.4,4.6
,"Galveston County, TX","48167","White","2106-3","2019","2019",13,274585,4.7,2.5,8.1
,"Galveston County, TX","48167","White","2106-3","2020","2020",24,276400,8.7,5.6,12.9
,"Galveston County, TX","48167","White","2106-3","2021","2021",12,284466,4.2,2.2,7.4
,"Galveston County, TX","48167","White","2106-3","2023","2023",11,287624,3.8,1.9,6.8
,"Harris County, TX","48201","Black or African American","2054-5","2018","2018",22,933703,2.4,1.5,3.6
,"Harris County, TX","48201","Black or African American","2054-5","2019","2019",28,940846,3.0,2.0,4.3
,"Harris County, TX","48201","Black or African American","2054-5","2020","2020",23,959264,2.4,1.5,3.6
,"Harris County, TX","48201","Black or African American","2054-5","2021","2021",29,962028,3.0,2.0,4.3
,"Harris County, TX","48201","Black or African American","2054-5","2022","2022",11,986187,1.1,0.6,2.0
,"Harris County, TX","48201","Black or African American","2054-5","2023","2023",13,1019045,1.3,0.7,2.2
,"Harris County, TX","48201","Black or African American","2054-5","2024 ","2024",11,1048339,1.0,0.5,1.9
,"Harris County, TX","48201","White","2106-3","2018","2018",126,3268948,3.9,3.2,4.5
,"Harris County, TX","48201","White","2106-3","2019","2019",141,3278689,4.3,3.6,5.0
,"Harris County, TX","48201","White","2106-3","2020","2020",165,3274049,5.0,4.3,5.8
,"Harris County, TX","48201","White","2106-3","2021","2021",174,3261327,5.3,4.5,6.1
,"Harris County, TX","48201","White","2106-3","2022","2022",132,3275547,4.0,3.3,4.7
,"Harris County, TX","48201","White","2106-3","2023","2023",79,3278030,2.4,1.9,3.0
,"Harris County, TX","48201","White","2106-3","2024 ","2024",41,3375711,1.2,0.9,1.6
,"Montgomery County, TX","48339","White","2106-3","2018","2018",18,521266,3.5,2.0,5.5
,"Montgomery County, TX","48339","White","2106-3","2019","2019",20,533645,3.7,2.3,5.8
,"Montgomery County, TX","48339","White","2106-3","2020","2020",25,546739,4.6,3.0,6.8
,"Montgomery County, TX","48339","White","2106-3","2021","2021",24,562434,4.3,2.7,6.3
,"Montgomery County, TX","48339","White","2106-3","2022","2022",16,582262,2.7,1.6,4.5
,"Nueces County, TX","48355","White","2106-3","2020","2020",11,329795,3.3,1.7,6.0
,"Nueces County, TX","48355","White","2106-3","2021","2021",20,320620,6.2,3.8,9.6
,"Nueces County, TX","48355","White","2106-3","2022","2022",17,318705,5.3,3.1,8.5
,"Nueces County, TX","48355","White","2106-3","2023","2023",10,317696,3.1,1.5,5.8
,"Nueces County, TX","48355","White","2106-3","2024 ","2024",12,317879,3.8,2.0,6.6
,"Tarrant County, TX","48439","Black or African American","2054-5","2021","2021",11,394344,2.8,1.4,5.0
,"Tarrant County, TX","48439","Black or African American","2054-5","2023","2023",12,422145,2.8,1.5,5.0
,"Tarrant County, TX","48439","White","2106-3","2018","2018",45,1521214,3.0,2.2,4.0
,"Tarrant County, TX","48439","White","2106-3","2019","2019",36,1526798,2.4,1.7,3.3
,"Tarrant County, TX","48439","White","2106-3","2020","2020",45,1527752,2.9,2.1,3.9
,"Tarrant County, TX","48439","White","2106-3","2021","2021",34,1522064,2.2,1.5,3.1
,"Tarrant County, TX","48439","White","2106-3","2022","2022",28,1526887,1.8,1.2,2.7
,"Tarrant County, TX","48439","White","2106-3","2023","2023",11,1532838,0.7,0.4,1.3
,"Tarrant County, TX","48439","White","2106-3","2024 ","2024",12,1549184,0.8,0.4,1.4
,"Travis County, TX","48453","White","2106-3","2018","2018",63,997495,6.3,4.9,8.1
,"Travis County, TX","48453","White","2106-3","2019","2019",44,1015450,4.3,3.1,5.8
,"Travis County, TX","48453","White","2106-3","2020","2020",50,1029364,4.9,3.6,6.4
,"Travis County, TX","48453","White","2106-3","2021","2021",36,1029295,3.5,2.4,4.8
,"Travis County, TX","48453","White","2106-3","2022","2022",26,1034346,2.5,1.6,3.7
,"Travis County, TX","48453","White","2106-3","2023","2023",15,1031718,1.5,0.8,2.4
,"Webb County, TX","48479","White","2106-3","2018","2018",14,269243,5.2,2.8,8.7
,"Webb County, TX","48479","White","2106-3","2019","2019",10,269940,3.7,1.8,6.8
,"Webb County, TX","48479","White","2106-3","2020","2020",31,271077,11.4,7.8,16.2
,"Webb County, TX","48479","White","2106-3","2022","2022",15,260980,5.7,3.2,9.5
,"Webb County, TX","48479","White","2106-3","2023","2023",18,262054,6.9,4.1,10.9
,"Williamson County, TX","48491","White","2106-3","2021","2021",10,507678,2.0,0.9,3.6
,"Davis County, UT","49011","White","2106-3","2019","2019",10,327514,3.1,1.5,5.6
,"Davis County, UT","49011","White","2106-3","2020","2020",12,330054,3.6,1.9,6.4
,"Davis County, UT","49011","White","2106-3","2021","2021",15,336522,4.5,2.5,7.4
,"Davis County, UT","49011","White","2106-3","2022","2022",14,338276,4.1,2.3,6.9
,"Salt Lake County, UT","49035","White","2106-3","2018","2018",77,1005344,7.7,6.0,9.6
,"Salt Lake County, UT","49035","White","2106-3","2019","2019",63,1011036,6.2,4.8,8.0
,"Salt Lake County, UT","49035","White","2106-3","2020","2020",61,1012797,6.0,4.6,7.7
,"Salt Lake County, UT","49035","White","2106-3","2021","2021",59,1029007,5.7,4.4,7.4
,"Salt Lake County, UT","49035","White","2106-3","2022","2022",50,1024452,4.9,3.6,6.4
,"Salt Lake County, UT","49035","White","2106-3","2023","2023",29,1020557,2.8,1.9,4.1
,"Salt Lake County, UT","49035","White","2106-3","2024 ","2024",20,1036943,1.9,1.2,3.0
,"Utah County, UT","49049","White","2106-3","2018","2018",30,577806,5.2,3.5,7.4
,"Utah County, UT","49049","White","2106-3","2019","2019",17,589791,2.9,1.7,4.6
,"Utah County, UT","49049","White","2106-3","2020","2020",23,602157,3.8,2.4,5.7
,"Utah County, UT","49049","White","2106-3","2021","2021",16,632333,2.5,1.4,4.1
,"Utah County, UT","49049","White","2106-3","2022","2022",15,645939,2.3,1.3,3.8
,"Weber County, UT","49057","White","2106-3","2018","2018",10,236610,4.2,2.0,7.8
,"Weber County, UT","49057","White","2106-3","2019","2019",12,239996,5.0,2.6,8.7
,"Weber County, UT","49057","White","2106-3","2020","2020",10,241814,4.1,2.0,7.6
,"Weber County, UT","49057","White","2106-3","2022","2022",17,247397,6.9,4.0,11.0
,"Rutland County, VT","50021","White","2106-3","2018","2018",12,56594,21.2,11.0,37.0
,"Windham County, VT","50025","White","2106-3","2018","2018",13,40439,32.1,17.1,55.0
,"Windsor County, VT","50027","White","2106-3","2018","2018",10,53051,18.8,9.0,34.7
,"Windsor County, VT","50027","White","2106-3","2020","2020",12,52687,22.8,11.8,39.8
,"Chesterfield County, VA","51041","Black or African American","2054-5","2019","2019",13,86561,15.0,8.0,25.7
,"Chesterfield County, VA","51041","White","2106-3","2018","2018",39,238430,16.4,11.6,22.4
,"Chesterfield County, VA","51041","White","2106-3","2019","2019",34,240557,14.1,9.8,19.8
,"Chesterfield County, VA","51041","White","2106-3","2020","2020",24,242234,9.9,6.3,14.7
,"Chesterfield County, VA","51041","White","2106-3","2021","2021",14,248928,5.6,3.1,9.4
,"Fairfax County, VA","51059","White","2106-3","2018","2018",19,745905,2.5,1.5,4.0
,"Fairfax County, VA","51059","White","2106-3","2019","2019",17,742178,2.3,1.3,3.7
,"Hanover County, VA","51085","White","2106-3","2018","2018",10,92478,10.8,5.2,19.9
,"Henrico County, VA","51087","Black or African American","2054-5","2018","2018",12,101116,11.9,6.1,20.7
,"Henrico County, VA","51087","Black or African American","2054-5","2019","2019",13,102135,12.7,6.8,21.8
,"Henrico County, VA","51087","Black or African American","2054-5","2020","2020",17,102928,16.5,9.6,26.4
,"Henrico County, VA","51087","Black or African American","2054-5","2021","2021",11,102914,10.7,5.3,19.1
,"Henrico County, VA","51087","White","2106-3","2018","2018",27,188931,14.3,9.4,20.8
,"Henrico County, VA","51087","White","2106-3","2019","2019",25,188617,13.3,8.6,19.6
