"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Hennepin County, MN","27053","American Indian or Alaska Native","1002-5","2022","2022",20,14044,142.4,87.0,219.9
,"Hennepin County, MN","27053","American Indian or Alaska Native","1002-5","2023","2023",22,14819,148.5,93.0,224.8
,"Hennepin County, MN","27053","American Indian or Alaska Native","1002-5","2024 ","2024",24,15091,159.0,101.9,236.6
,"Hennepin County, MN","27053","Black or African American","2054-5","2020","2020",19,177669,10.7,6.4,16.7
,"Hennepin County, MN","27053","Black or African American","2054-5","2021","2021",37,180265,20.5,14.5,28.3
,"Hennepin County, MN","27053","Black or African American","2054-5","2022","2022",29,182626,15.9,10.6,22.8
,"Hennepin County, MN","27053","Black or African American","2054-5","2023","2023",58,184652,31.4,23.9,40.6
,"Hennepin County, MN","27053","Black or African American","2054-5","2024 ","2024",31,192667,16.1,10.9,22.8
,"Hennepin County, MN","27053","White","2106-3","2018","2018",24,937036,2.6,1.6,3.8
,"Hennepin County, MN","27053","White","2106-3","2019","2019",39,939500,4.2,3.0,5.7
,"Hennepin County, MN","27053","White","2106-3","2020","2020",61,936447,6.5,5.0,8.4
,"Hennepin County, MN","27053","White","2106-3","2021","2021",67,932174,7.2,5.6,9.1
,"Hennepin County, MN","27053","White","2106-3","2022","2022",79,921938,8.6,6.8,10.7
,"Hennepin County, MN","27053","White","2106-3","2023","2023",98,917782,10.7,8.7,13.0
,"Hennepin County, MN","27053","White","2106-3","2024 ","2024",64,918098,7.0,5.4,8.9
,"Hennepin County, MN","27053","More than one race","M","2022","2022",11,43946,25.0,12.5,44.8
,"Hennepin County, MN","27053","More than one race","M","2023","2023",12,45064,26.6,13.8,46.5
,"Olmsted County, MN","27109","White","2106-3","2020","2020",10,132219,7.6,3.6,13.9
,"Olmsted County, MN","27109","White","2106-3","2021","2021",14,134909,10.4,5.7,17.4
,"Olmsted County, MN","27109","White","2106-3","2022","2022",11,134587,8.2,4.1,14.6
,"Ramsey County, MN","27123","Black or African American","2054-5","2021","2021",13,72741,17.9,9.5,30.6
,"Ramsey County, MN","27123","Black or African American","2054-5","2022","2022",24,73062,32.8,21.0,48.9
,"Ramsey County, MN","27123","Black or African American","2054-5","2023","2023",19,73575,25.8,15.5,40.3
,"Ramsey County, MN","27123","Black or African American","2054-5","2024 ","2024",17,76400,22.3,13.0,35.6
,"Ramsey County, MN","27123","White","2106-3","2018","2018",10,370844,2.7,1.3,5.0
,"Ramsey County, MN","27123","White","2106-3","2019","2019",15,369070,4.1,2.3,6.7
,"Ramsey County, MN","27123","White","2106-3","2020","2020",25,363554,6.9,4.5,10.2
,"Ramsey County, MN","27123","White","2106-3","2021","2021",44,358943,12.3,8.9,16.5
,"Ramsey County, MN","27123","White","2106-3","2022","2022",56,351986,15.9,12.0,20.7
,"Ramsey County, MN","27123","White","2106-3","2023","2023",34,350173,9.7,6.7,13.6
,"Ramsey County, MN","27123","White","2106-3","2024 ","2024",35,349621,10.0,7.0,13.9
,"St. Louis County, MN","27137","American Indian or Alaska Native","1002-5","2023","2023",10,4832,207.0,99.2,380.6
,"St. Louis County, MN","27137","White","2106-3","2018","2018",11,184321,6.0,3.0,10.7
,"St. Louis County, MN","27137","White","2106-3","2019","2019",17,183592,9.3,5.4,14.8
,"St. Louis County, MN","27137","White","2106-3","2020","2020",20,183077,10.9,6.7,16.9
,"St. Louis County, MN","27137","White","2106-3","2021","2021",27,183384,14.7,9.7,21.4
,"St. Louis County, MN","27137","White","2106-3","2022","2022",25,183676,13.6,8.8,20.1
,"St. Louis County, MN","27137","White","2106-3","2023","2023",30,184425,16.3,11.0,23.2
,"St. Louis County, MN","27137","White","2106-3","2024 ","2024",20,184365,10.8,6.6,16.8
,"Stearns County, MN","27145","White","2106-3","2021","2021",13,136694,9.5,5.1,16.3
,"Stearns County, MN","27145","White","2106-3","2023","2023",10,136262,7.3,3.5,13.5
,"Washington County, MN","27163","White","2106-3","2022","2022",10,229165,4.4,2.1,8.0
,"Washington County, MN","27163","White","2106-3","2023","2023",18,229801,7.8,4.6,12.4
,"DeSoto County, MS","28033","White","2106-3","2020","2020",24,122351,19.6,12.6,29.2
,"DeSoto County, MS","28033","White","2106-3","2021","2021",17,119836,14.2,8.3,22.7
,"DeSoto County, MS","28033","White","2106-3","2022","2022",24,119130,20.1,12.9,30.0
,"DeSoto County, MS","28033","White","2106-3","2023","2023",13,117485,11.1,5.9,18.9
,"DeSoto County, MS","28033","White","2106-3","2024 ","2024",14,116570,12.0,6.6,20.2
,"Hancock County, MS","28045","White","2106-3","2024 ","2024",10,40561,24.7,11.8,45.3
,"Harrison County, MS","28047","White","2106-3","2019","2019",10,141165,7.1,3.4,13.0
,"Harrison County, MS","28047","White","2106-3","2020","2020",18,140693,12.8,7.6,20.2
,"Harrison County, MS","28047","White","2106-3","2021","2021",36,140894,25.6,17.9,35.4
,"Harrison County, MS","28047","White","2106-3","2022","2022",31,141682,21.9,14.9,31.1
,"Harrison County, MS","28047","White","2106-3","2023","2023",38,141646,26.8,19.0,36.8
,"Harrison County, MS","28047","White","2106-3","2024 ","2024",24,143273,16.8,10.7,24.9
,"Hinds County, MS","28049","Black or African American","2054-5","2021","2021",14,163654,8.6,4.7,14.4
,"Hinds County, MS","28049","Black or African American","2054-5","2022","2022",11,160023,6.9,3.4,12.3
,"Hinds County, MS","28049","White","2106-3","2021","2021",17,55056,30.9,18.0,49.4
,"Hinds County, MS","28049","White","2106-3","2022","2022",12,53814,22.3,11.5,39.0
,"Hinds County, MS","28049","White","2106-3","2023","2023",14,53264,26.3,14.4,44.1
,"Jackson County, MS","28059","White","2106-3","2020","2020",24,105284,22.8,14.6,33.9
,"Jackson County, MS","28059","White","2106-3","2021","2021",28,105352,26.6,17.7,38.4
,"Jackson County, MS","28059","White","2106-3","2022","2022",27,106167,25.4,16.8,37.0
,"Jackson County, MS","28059","White","2106-3","2023","2023",36,106963,33.7,23.6,46.6
,"Jackson County, MS","28059","White","2106-3","2024 ","2024",29,107455,27.0,18.1,38.8
,"Lee County, MS","28081","White","2106-3","2020","2020",10,56688,17.6,8.5,32.4
,"Pearl River County, MS","28109","White","2106-3","2021","2021",15,47754,31.4,17.6,51.8
,"Pearl River County, MS","28109","White","2106-3","2022","2022",15,48453,31.0,17.3,51.1
,"Pearl River County, MS","28109","White","2106-3","2023","2023",11,48945,22.5,11.2,40.2
,"Rankin County, MS","28121","White","2106-3","2020","2020",12,117468,10.2,5.3,17.8
,"Rankin County, MS","28121","White","2106-3","2021","2021",18,117846,15.3,9.1,24.1
,"Rankin County, MS","28121","White","2106-3","2022","2022",11,118068,9.3,4.7,16.7
,"Rankin County, MS","28121","White","2106-3","2023","2023",11,118244,9.3,4.6,16.6
,"Boone County, MO","29019","White","2106-3","2018","2018",11,146291,7.5,3.8,13.5
,"Boone County, MO","29019","White","2106-3","2019","2019",10,146860,6.8,3.3,12.5
,"Boone County, MO","29019","White","2106-3","2020","2020",10,148449,6.7,3.2,12.4
,"Boone County, MO","29019","White","2106-3","2021","2021",25,150529,16.6,10.7,24.5
,"Boone County, MO","29019","White","2106-3","2022","2022",21,151435,13.9,8.6,21.2
,"Boone County, MO","29019","White","2106-3","2023","2023",15,152299,9.8,5.5,16.2
,"Buchanan County, MO","29021","White","2106-3","2019","2019",10,77308,12.9,6.2,23.8
,"Buchanan County, MO","29021","White","2106-3","2020","2020",11,76414,14.4,7.2,25.8
,"Buchanan County, MO","29021","White","2106-3","2021","2021",15,73837,20.3,11.4,33.5
,"Buchanan County, MO","29021","White","2106-3","2022","2022",19,72894,26.1,15.7,40.7
,"Buchanan County, MO","29021","White","2106-3","2023","2023",16,72518,22.1,12.6,35.8
,"Buchanan County, MO","29021","White","2106-3","2024 ","2024",16,72714,22.0,12.6,35.7
,"Cass County, MO","29037","White","2106-3","2023","2023",12,100310,12.0,6.2,20.9
,"Cass County, MO","29037","White","2106-3","2024 ","2024",10,101516,9.9,4.7,18.1
,"Christian County, MO","29043","White","2106-3","2022","2022",12,88118,13.6,7.0,23.8
,"Clay County, MO","29047","White","2106-3","2019","2019",17,215514,7.9,4.6,12.6
,"Clay County, MO","29047","White","2106-3","2020","2020",18,217585,8.3,4.9,13.1
,"Clay County, MO","29047","White","2106-3","2021","2021",17,218645,7.8,4.5,12.4
,"Clay County, MO","29047","White","2106-3","2022","2022",20,218354,9.2,5.6,14.1
,"Clay County, MO","29047","White","2106-3","2023","2023",14,219433,6.4,3.5,10.7
,"Clay County, MO","29047","White","2106-3","2024 ","2024",17,220964,7.7,4.5,12.3
,"Franklin County, MO","29071","White","2106-3","2018","2018",20,100110,20.0,12.2,30.9
,"Franklin County, MO","29071","White","2106-3","2019","2019",24,100364,23.9,15.3,35.6
,"Franklin County, MO","29071","White","2106-3","2020","2020",26,100742,25.8,16.9,37.8
,"Franklin County, MO","29071","White","2106-3","2021","2021",23,101368,22.7,14.4,34.0
,"Franklin County, MO","29071","White","2106-3","2022","2022",22,101873,21.6,13.5,32.7
,"Franklin County, MO","29071","White","2106-3","2023","2023",14,102315,13.7,7.5,23.0
,"Franklin County, MO","29071","White","2106-3","2024 ","2024",18,102912,17.5,10.4,27.6
,"Greene County, MO","29077","White","2106-3","2018","2018",29,264072,11.0,7.4,15.8
,"Greene County, MO","29077","White","2106-3","2019","2019",36,264721,13.6,9.5,18.8
,"Greene County, MO","29077","White","2106-3","2020","2020",48,266109,18.0,13.3,23.9
,"Greene County, MO","29077","White","2106-3","2021","2021",79,271037,29.1,23.1,36.3
,"Greene County, MO","29077","White","2106-3","2022","2022",66,272616,24.2,18.7,30.8
,"Greene County, MO","29077","White","2106-3","2023","2023",58,273182,21.2,16.1,27.4
,"Greene County, MO","29077","White","2106-3","2024 ","2024",35,274980,12.7,8.9,17.7
,"Jackson County, MO","29095","Black or African American","2054-5","2022","2022",16,167741,9.5,5.5,15.5
,"Jackson County, MO","29095","Black or African American","2054-5","2023","2023",19,166279,11.4,6.9,17.8
,"Jackson County, MO","29095","Black or African American","2054-5","2024 ","2024",27,167592,16.1,10.6,23.4
,"Jackson County, MO","29095","White","2106-3","2018","2018",32,491222,6.5,4.5,9.2
,"Jackson County, MO","29095","White","2106-3","2019","2019",40,493242,8.1,5.8,11.0
,"Jackson County, MO","29095","White","2106-3","2020","2020",55,493726,11.1,8.4,14.5
,"Jackson County, MO","29095","White","2106-3","2021","2021",74,502877,14.7,11.6,18.5
,"Jackson County, MO","29095","White","2106-3","2022","2022",87,501637,17.3,13.9,21.4
,"Jackson County, MO","29095","White","2106-3","2023","2023",103,503846,20.4,16.5,24.4
,"Jackson County, MO","29095","White","2106-3","2024 ","2024",73,509181,14.3,11.2,18.0
,"Jefferson County, MO","29099","White","2106-3","2018","2018",41,215517,19.0,13.7,25.8
,"Jefferson County, MO","29099","White","2106-3","2019","2019",29,216023,13.4,9.0,19.3
,"Jefferson County, MO","29099","White","2106-3","2020","2020",43,217212,19.8,14.3,26.7
,"Jefferson County, MO","29099","White","2106-3","2021","2021",54,217847,24.8,18.6,32.3
,"Jefferson County, MO","29099","White","2106-3","2022","2022",46,218975,21.0,15.4,28.0
,"Jefferson County, MO","29099","White","2106-3","2023","2023",41,220257,18.6,13.4,25.3
,"Jefferson County, MO","29099","White","2106-3","2024 ","2024",33,220414,15.0,10.3,21.0
,"Lincoln County, MO","29113","White","2106-3","2022","2022",13,59821,21.7,11.6,37.2
,"Lincoln County, MO","29113","White","2106-3","2023","2023",11,61266,18.0,9.0,32.1
,"Newton County, MO","29145","White","2106-3","2021","2021",11,53375,20.6,10.3,36.9
,"Phelps County, MO","29161","White","2106-3","2021","2021",11,40703,27.0,13.5,48.4
,"Phelps County, MO","29161","White","2106-3","2023","2023",15,40804,36.8,20.6,60.6
,"Platte County, MO","29165","White","2106-3","2021","2021",10,92101,10.9,5.2,20.0
,"Platte County, MO","29165","White","2106-3","2023","2023",10,94263,10.6,5.1,19.5
,"St. Charles County, MO","29183","White","2106-3","2018","2018",21,358794,5.9,3.6,8.9
,"St. Charles County, MO","29183","White","2106-3","2019","2019",20,360266,5.6,3.4,8.6
,"St. Charles County, MO","29183","White","2106-3","2020","2020",32,362739,8.8,6.0,12.5
,"St. Charles County, MO","29183","White","2106-3","2021","2021",42,364611,11.5,8.3,15.6
,"St. Charles County, MO","29183","White","2106-3","2022","2022",28,365609,7.7,5.1,11.1
,"St. Charles County, MO","29183","White","2106-3","2023","2023",36,365566,9.8,6.9,13.6
,"St. Francois County, MO","29187","White","2106-3","2020","2020",11,62083,17.7,8.8,31.7
,"St. Francois County, MO","29187","White","2106-3","2021","2021",11,62947,17.5,8.7,31.3
,"St. Francois County, MO","29187","White","2106-3","2022","2022",12,62223,19.3,10.0,33.7
,"St. Francois County, MO","29187","White","2106-3","2023","2023",10,62543,16.0,7.7,29.4
,"St. Louis County, MO","29189","Black or African American","2054-5","2018","2018",14,247870,5.6,3.1,9.5
,"St. Louis County, MO","29189","Black or African American","2054-5","2019","2019",15,248634,6.0,3.4,10.0
,"St. Louis County, MO","29189","Black or African American","2054-5","2020","2020",27,249458,10.8,7.1,15.7
,"St. Louis County, MO","29189","Black or African American","2054-5","2021","2021",28,249885,11.2,7.4,16.2
,"St. Louis County, MO","29189","Black or African American","2054-5","2022","2022",23,249407,9.2,5.8,13.8
,"St. Louis County, MO","29189","Black or African American","2054-5","2023","2023",22,249625,8.8,5.5,13.3
,"St. Louis County, MO","29189","Black or African American","2054-5","2024 ","2024",23,251112,9.2,5.8,13.7
,"St. Louis County, MO","29189","White","2106-3","2018","2018",48,679494,7.1,5.2,9.4
,"St. Louis County, MO","29189","White","2106-3","2019","2019",46,674770,6.8,5.0,9.1
,"St. Louis County, MO","29189","White","2106-3","2020","2020",58,670952,8.6,6.6,11.2
,"St. Louis County, MO","29189","White","2106-3","2021","2021",60,672418,8.9,6.8,11.5
,"St. Louis County, MO","29189","White","2106-3","2022","2022",48,664448,7.2,5.3,9.6
,"St. Louis County, MO","29189","White","2106-3","2023","2023",50,659975,7.6,5.6,10.0
,"St. Louis County, MO","29189","White","2106-3","2024 ","2024",44,659487,6.7,4.8,9.0
,"Taney County, MO","29213","White","2106-3","2022","2022",11,52947,20.8,10.4,37.2
,"Taney County, MO","29213","White","2106-3","2023","2023",10,52707,19.0,9.1,34.9
,"Washington County, MO","29221","White","2106-3","2021","2021",11,22300,49.3,24.6,88.3
,"St. Louis city, MO","29510","Black or African American","2054-5","2020","2020",12,133652,9.0,4.6,15.7
,"St. Louis city, MO","29510","Black or African American","2054-5","2021","2021",11,129905,8.5,4.2,15.2
,"St. Louis city, MO","29510","Black or African American","2054-5","2022","2022",15,125329,12.0,6.7,19.7
,"St. Louis city, MO","29510","Black or African American","2054-5","2023","2023",19,121857,15.6,9.4,24.3
,"St. Louis city, MO","29510","Black or African American","2054-5","2024 ","2024",24,118756,20.2,12.9,30.1
,"St. Louis city, MO","29510","White","2106-3","2020","2020",15,144374,10.4,5.8,17.1
,"St. Louis city, MO","29510","White","2106-3","2021","2021",15,144055,10.4,5.8,17.2
,"St. Louis city, MO","29510","White","2106-3","2022","2022",31,141787,21.9,14.9,31.0
,"St. Louis city, MO","29510","White","2106-3","2023","2023",34,140845,24.1,16.7,33.7
,"St. Louis city, MO","29510","White","2106-3","2024 ","2024",33,140417,23.5,16.2,33.0
,"Flathead County, MT","30029","White","2106-3","2024 ","2024",13,108142,12.0,6.4,20.6
,"Yellowstone County, MT","30111","White","2106-3","2019","2019",13,145935,8.9,4.7,15.2
,"Yellowstone County, MT","30111","White","2106-3","2020","2020",16,146864,10.9,6.2,17.7
,"Yellowstone County, MT","30111","White","2106-3","2021","2021",17,150430,11.3,6.6,18.1
,"Yellowstone County, MT","30111","White","2106-3","2023","2023",15,153215,9.8,5.5,16.1
,"Yellowstone County, MT","30111","White","2106-3","2024 ","2024",11,153746,7.2,3.6,12.8
,"Douglas County, NE","31055","White","2106-3","2019","2019",15,457241,3.3,1.8,5.4
,"Douglas County, NE","31055","White","2106-3","2020","2020",28,458162,6.1,4.1,8.8
,"Douglas County, NE","31055","White","2106-3","2021","2021",23,466359,4.9,3.1,7.4
,"Douglas County, NE","31055","White","2106-3","2022","2022",39,466267,8.4,5.9,11.4
,"Douglas County, NE","31055","White","2106-3","2023","2023",18,466954,3.9,2.3,6.1
,"Douglas County, NE","31055","White","2106-3","2024 ","2024",21,470664,4.5,2.8,6.8
,"Lancaster County, NE","31109","White","2106-3","2018","2018",11,275736,4.0,2.0,7.1
,"Lancaster County, NE","31109","White","2106-3","2020","2020",15,277982,5.4,3.0,8.9
,"Lancaster County, NE","31109","White","2106-3","2021","2021",10,280924,3.6,1.7,6.5
,"Lancaster County, NE","31109","White","2106-3","2022","2022",11,280650,3.9,2.0,7.0
,"Lancaster County, NE","31109","White","2106-3","2023","2023",12,281260,4.3,2.2,7.5
,"Lancaster County, NE","31109","White","2106-3","2024 ","2024",11,283621,3.9,1.9,6.9
,"Clark County, NV","32003","Asian","A","2023","2023",11,270953,4.1,2.0,7.3
,"Clark County, NV","32003","Asian","A","2024 ","2024",12,292106,4.1,2.1,7.2
,"Clark County, NV","32003","Black or African American","2054-5","2018","2018",29,286291,10.1,6.8,14.5
,"Clark County, NV","32003","Black or African American","2054-5","2019","2019",38,295948,12.8,9.1,17.6
,"Clark County, NV","32003","Black or African American","2054-5","2020","2020",48,307805,15.6,11.5,20.7
,"Clark County, NV","32003","Black or African American","2054-5","2021","2021",60,312095,19.2,14.7,24.7
,"Clark County, NV","32003","Black or African American","2054-5","2022","2022",57,321483,17.7,13.4,23.0
,"Clark County, NV","32003","Black or African American","2054-5","2023","2023",98,327804,29.9,24.3,36.4
,"Clark County, NV","32003","Black or African American","2054-5","2024 ","2024",101,336196,30.0,24.2,35.9
,"Clark County, NV","32003","White","2106-3","2018","2018",183,1560118,11.7,10.0,13.4
,"Clark County, NV","32003","White","2106-3","2019","2019",164,1576007,10.4,8.8,12.0
,"Clark County, NV","32003","White","2106-3","2020","2020",208,1590696,13.1,11.3,14.9
,"Clark County, NV","32003","White","2106-3","2021","2021",241,1558762,15.5,13.5,17.4
,"Clark County, NV","32003","White","2106-3","2022","2022",277,1561684,17.7,15.6,19.8
,"Clark County, NV","32003","White","2106-3","2023","2023",361,1554582,23.2,20.8,25.6
,"Clark County, NV","32003","White","2106-3","2024 ","2024",390,1579677,24.7,22.2,27.1
,"Clark County, NV","32003","More than one race","M","2020","2020",10,120034,8.3,4.0,15.3
,"Clark County, NV","32003","More than one race","M","2023","2023",13,130827,9.9,5.3,17.0
,"Clark County, NV","32003","More than one race","M","2024 ","2024",21,135380,15.5,9.6,23.7
,"Elko County, NV","32007","White","2106-3","2024 ","2024",11,47406,23.2,11.6,41.5
,"Lyon County, NV","32019","White","2106-3","2022","2022",11,54510,20.2,10.1,36.1
,"Nye County, NV","32023","White","2106-3","2018","2018",13,40308,32.3,17.2,55.2
,"Nye County, NV","32023","White","2106-3","2021","2021",14,46829,29.9,16.3,50.2
,"Nye County, NV","32023","White","2106-3","2022","2022",18,47606,37.8,22.4,59.8
,"Nye County, NV","32023","White","2106-3","2023","2023",18,48212,37.3,22.1,59.0
,"Nye County, NV","32023","White","2106-3","2024 ","2024",22,48142,45.7,28.6,69.2
,"Washoe County, NV","32031","Black or African American","2054-5","2023","2023",13,15346,84.7,45.1,144.9
,"Washoe County, NV","32031","White","2106-3","2018","2018",48,394949,12.2,9.0,16.1
,"Washoe County, NV","32031","White","2106-3","2019","2019",42,398978,10.5,7.6,14.2
,"Washoe County, NV","32031","White","2106-3","2020","2020",60,401725,14.9,11.4,19.2
,"Washoe County, NV","32031","White","2106-3","2021","2021",73,413856,17.6,13.8,22.2
,"Washoe County, NV","32031","White","2106-3","2022","2022",95,414475,22.9,18.5,28.0
,"Washoe County, NV","32031","White","2106-3","2023","2023",125,413997,30.2,24.9,35.5
,"Washoe County, NV","32031","White","2106-3","2024 ","2024",98,416907,23.5,19.1,28.6
,"Carson City, NV","32510","White","2106-3","2023","2023",16,50854,31.5,18.0,51.1
,"Hillsborough County, NH","33011","White","2106-3","2019","2019",19,374914,5.1,3.1,7.9
,"Hillsborough County, NH","33011","White","2106-3","2020","2020",23,374999,6.1,3.9,9.2
,"Hillsborough County, NH","33011","White","2106-3","2021","2021",20,378879,5.3,3.2,8.2
,"Hillsborough County, NH","33011","White","2106-3","2022","2022",34,379176,9.0,6.2,12.5
,"Hillsborough County, NH","33011","White","2106-3","2023","2023",22,379820,5.8,3.6,8.8
,"Hillsborough County, NH","33011","White","2106-3","2024 ","2024",11,380694,2.9,1.4,5.2
,"Merrimack County, NH","33013","White","2106-3","2019","2019",10,142348,7.0,3.4,12.9
,"Merrimack County, NH","33013","White","2106-3","2022","2022",10,146077,6.8,3.3,12.6
,"Merrimack County, NH","33013","White","2106-3","2023","2023",10,147129,6.8,3.3,12.5
,"Rockingham County, NH","33015","White","2106-3","2020","2020",10,294762,3.4,1.6,6.2
,"Rockingham County, NH","33015","White","2106-3","2022","2022",14,301677,4.6,2.5,7.8
,"Strafford County, NH","33017","White","2106-3","2019","2019",12,120815,9.9,5.1,17.4
,"Strafford County, NH","33017","White","2106-3","2020","2020",10,121347,8.2,4.0,15.2
,"Strafford County, NH","33017","White","2106-3","2021","2021",17,122030,13.9,8.1,22.3
,"Strafford County, NH","33017","White","2106-3","2022","2022",19,121795,15.6,9.4,24.4
,"Atlantic County, NJ","34001","White","2106-3","2019","2019",10,187983,5.3,2.6,9.8
,"Atlantic County, NJ","34001","White","2106-3","2020","2020",17,186788,9.1,5.3,14.6
,"Atlantic County, NJ","34001","White","2106-3","2021","2021",17,195631,8.7,5.1,13.9
,"Atlantic County, NJ","34001","White","2106-3","2022","2022",32,195726,16.3,11.2,23.1
,"Atlantic County, NJ","34001","White","2106-3","2023","2023",12,195079,6.2,3.2,10.7
,"Atlantic County, NJ","34001","White","2106-3","2024 ","2024",20,196540,10.2,6.2,15.7
,"Bergen County, NJ","34003","White","2106-3","2020","2020",22,673006,3.3,2.0,4.9
,"Bergen County, NJ","34003","White","2106-3","2021","2021",20,686811,2.9,1.8,4.5
,"Bergen County, NJ","34003","White","2106-3","2022","2022",15,680903,2.2,1.2,3.6
,"Bergen County, NJ","34003","White","2106-3","2023","2023",10,680634,1.5,0.7,2.7
,"Burlington County, NJ","34005","White","2106-3","2018","2018",14,325718,4.3,2.3,7.2
,"Burlington County, NJ","34005","White","2106-3","2019","2019",17,324486,5.2,3.1,8.4
,"Burlington County, NJ","34005","White","2106-3","2020","2020",18,322776,5.6,3.3,8.8
,"Burlington County, NJ","34005","White","2106-3","2021","2021",25,333658,7.5,4.8,11.1
,"Burlington County, NJ","34005","White","2106-3","2022","2022",18,332438,5.4,3.2,8.6
,"Burlington County, NJ","34005","White","2106-3","2023","2023",19,332020,5.7,3.4,8.9
,"Burlington County, NJ","34005","White","2106-3","2024 ","2024",19,332830,5.7,3.4,8.9
,"Camden County, NJ","34007","Black or African American","2054-5","2023","2023",13,118550,11.0,5.8,18.8
,"Camden County, NJ","34007","White","2106-3","2018","2018",18,350655,5.1,3.0,8.1
,"Camden County, NJ","34007","White","2106-3","2019","2019",16,349537,4.6,2.6,7.4
,"Camden County, NJ","34007","White","2106-3","2020","2020",19,347021,5.5,3.3,8.6
,"Camden County, NJ","34007","White","2106-3","2021","2021",31,357260,8.7,5.9,12.3
,"Camden County, NJ","34007","White","2106-3","2022","2022",40,355142,11.3,8.0,15.3
,"Camden County, NJ","34007","White","2106-3","2023","2023",28,355001,7.9,5.2,11.4
,"Camden County, NJ","34007","White","2106-3","2024 ","2024",19,355269,5.3,3.2,8.4
,"Cape May County, NJ","34009","White","2106-3","2020","2020",14,83841,16.7,9.1,28.0
,"Cape May County, NJ","34009","White","2106-3","2021","2021",10,87675,11.4,5.5,21.0
,"Cape May County, NJ","34009","White","2106-3","2022","2022",12,87619,13.7,7.1,23.9
,"Cape May County, NJ","34009","White","2106-3","2024 ","2024",11,85826,12.8,6.4,22.9
,"Cumberland County, NJ","34011","White","2106-3","2018","2018",10,108503,9.2,4.4,16.9
,"Cumberland County, NJ","34011","White","2106-3","2019","2019",11,107270,10.3,5.1,18.3
,"Cumberland County, NJ","34011","White","2106-3","2021","2021",12,109209,11.0,5.7,19.2
,"Cumberland County, NJ","34011","White","2106-3","2022","2022",16,107539,14.9,8.5,24.2
,"Cumberland County, NJ","34011","White","2106-3","2023","2023",14,107856,13.0,7.1,21.8
,"Essex County, NJ","34013","Black or African American","2054-5","2022","2022",10,351568,2.8,1.4,5.2
,"Essex County, NJ","34013","Black or African American","2054-5","2023","2023",12,348933,3.4,1.8,6.0
,"Gloucester County, NJ","34015","White","2106-3","2019","2019",26,242132,10.7,7.0,15.7
,"Gloucester County, NJ","34015","White","2106-3","2020","2020",23,242180,9.5,6.0,14.3
,"Gloucester County, NJ","34015","White","2106-3","2021","2021",18,250202,7.2,4.3,11.4
,"Gloucester County, NJ","34015","White","2106-3","2022","2022",33,250168,13.2,9.1,18.5
,"Gloucester County, NJ","34015","White","2106-3","2023","2023",22,249911,8.8,5.5,13.3
,"Gloucester County, NJ","34015","White","2106-3","2024 ","2024",15,251127,6.0,3.3,9.9
,"Hudson County, NJ","34017","White","2106-3","2021","2021",10,447203,2.2,1.1,4.1
,"Hudson County, NJ","34017","White","2106-3","2022","2022",13,443712,2.9,1.6,5.0
,"Hudson County, NJ","34017","White","2106-3","2023","2023",11,438051,2.5,1.3,4.5
,"Middlesex County, NJ","34023","White","2106-3","2018","2018",10,499978,2.0,1.0,3.7
,"Middlesex County, NJ","34023","White","2106-3","2020","2020",10,486403,2.1,1.0,3.8
,"Middlesex County, NJ","34023","White","2106-3","2021","2021",17,504464,3.4,2.0,5.4
,"Middlesex County, NJ","34023","White","2106-3","2022","2022",12,497604,2.4,1.2,4.2
,"Middlesex County, NJ","34023","White","2106-3","2023","2023",13,494450,2.6,1.4,4.5
,"Monmouth County, NJ","34025","White","2106-3","2020","2020",13,523532,2.5,1.3,4.2
,"Monmouth County, NJ","34025","White","2106-3","2021","2021",15,546873,2.7,1.5,4.5
,"Monmouth County, NJ","34025","White","2106-3","2022","2022",14,545238,2.6,1.4,4.3
,"Monmouth County, NJ","34025","White","2106-3","2024 ","2024",13,546371,2.4,1.3,4.1
,"Morris County, NJ","34027","White","2106-3","2020","2020",10,405001,2.5,1.2,4.5
,"Morris County, NJ","34027","White","2106-3","2021","2021",11,420189,2.6,1.3,4.7
,"Ocean County, NJ","34029","White","2106-3","2019","2019",13,563128,2.3,1.2,3.9
,"Ocean County, NJ","34029","White","2106-3","2020","2020",21,568072,3.7,2.3,5.7
,"Ocean County, NJ","34029","White","2106-3","2021","2021",33,599159,5.5,3.8,7.7
,"Ocean County, NJ","34029","White","2106-3","2022","2022",23,604454,3.8,2.4,5.7
,"Ocean County, NJ","34029","White","2106-3","2023","2023",26,606789,4.3,2.8,6.3
,"Ocean County, NJ","34029","White","2106-3","2024 ","2024",33,611474,5.4,3.7,7.6
,"Bernalillo County, NM","35001","American Indian or Alaska Native","1002-5","2020","2020",11,44494,24.7,12.3,44.2
,"Bernalillo County, NM","35001","American Indian or Alaska Native","1002-5","2021","2021",18,45077,39.9,23.7,63.1
,"Bernalillo County, NM","35001","American Indian or Alaska Native","1002-5","2022","2022",17,45330,37.5,21.8,60.0
,"Bernalillo County, NM","35001","American Indian or Alaska Native","1002-5","2023","2023",10,46833,21.4,10.2,39.3
,"Bernalillo County, NM","35001","American Indian or Alaska Native","1002-5","2024 ","2024",13,47333,27.5,14.6,47.0
