"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Cook County, IL","17031","Unknown or Not Stated","9","2024 ","2024",75,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Not Available","10","2018","2018",760,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Not Available","10","2019","2019",883,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cook County, IL","17031","Not Available","10","2020","2020",1404,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeKalb County, IL","17037","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeKalb County, IL","17037","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeKalb County, IL","17037","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeKalb County, IL","17037","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","9th through 12th grade with no diploma","2","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","High school graduate or GED completed","3","2021","2021",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","High school graduate or GED completed","3","2022","2022",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","High school graduate or GED completed","3","2023","2023",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","High school graduate or GED completed","3","2024 ","2024",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Some college credit, but not a degree.","4","2021","2021",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Some college credit, but not a degree.","4","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Some college credit, but not a degree.","4","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Not Available","10","2018","2018",94,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Not Available","10","2019","2019",87,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DuPage County, IL","17043","Not Available","10","2020","2020",111,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Grundy County, IL","17063","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Grundy County, IL","17063","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, IL","17077","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","9th through 12th grade with no diploma","2","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","High school graduate or GED completed","3","2021","2021",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","High school graduate or GED completed","3","2022","2022",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","High school graduate or GED completed","3","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","High school graduate or GED completed","3","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","Some college credit, but not a degree.","4","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","Not Available","10","2018","2018",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","Not Available","10","2019","2019",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kane County, IL","17089","Not Available","10","2020","2020",65,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","9th through 12th grade with no diploma","2","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","High school graduate or GED completed","3","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","High school graduate or GED completed","3","2022","2022",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","Not Available","10","2018","2018",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kankakee County, IL","17091","Not Available","10","2020","2020",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kendall County, IL","17093","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","9th through 12th grade with no diploma","2","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","9th through 12th grade with no diploma","2","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","High school graduate or GED completed","3","2021","2021",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","High school graduate or GED completed","3","2022","2022",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","High school graduate or GED completed","3","2023","2023",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","High school graduate or GED completed","3","2024 ","2024",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Some college credit, but not a degree.","4","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Some college credit, but not a degree.","4","2022","2022",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Some college credit, but not a degree.","4","2023","2023",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Not Available","10","2018","2018",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Not Available","10","2019","2019",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lake County, IL","17097","Not Available","10","2020","2020",71,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"LaSalle County, IL","17099","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"LaSalle County, IL","17099","High school graduate or GED completed","3","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"LaSalle County, IL","17099","Not Available","10","2018","2018",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"LaSalle County, IL","17099","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"LaSalle County, IL","17099","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Livingston County, IL","17105","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","High school graduate or GED completed","3","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","High school graduate or GED completed","3","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","High school graduate or GED completed","3","2023","2023",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","High school graduate or GED completed","3","2024 ","2024",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","Some college credit, but not a degree.","4","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","Not Available","10","2018","2018",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","Not Available","10","2019","2019",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McHenry County, IL","17111","Not Available","10","2020","2020",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McLean County, IL","17113","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McLean County, IL","17113","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McLean County, IL","17113","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"McLean County, IL","17113","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macon County, IL","17115","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macon County, IL","17115","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macon County, IL","17115","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","9th through 12th grade with no diploma","2","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","9th through 12th grade with no diploma","2","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","High school graduate or GED completed","3","2021","2021",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","High school graduate or GED completed","3","2022","2022",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","High school graduate or GED completed","3","2023","2023",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","Some college credit, but not a degree.","4","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","Some college credit, but not a degree.","4","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","Not Available","10","2018","2018",73,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","Not Available","10","2019","2019",70,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Madison County, IL","17119","Not Available","10","2020","2020",78,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Marion County, IL","17121","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","High school graduate or GED completed","3","2022","2022",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","High school graduate or GED completed","3","2023","2023",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","Not Available","10","2018","2018",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","Not Available","10","2019","2019",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Peoria County, IL","17143","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","9th through 12th grade with no diploma","2","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","High school graduate or GED completed","3","2021","2021",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","High school graduate or GED completed","3","2022","2022",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","High school graduate or GED completed","3","2023","2023",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","Some college credit, but not a degree.","4","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","Not Available","10","2018","2018",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","Not Available","10","2019","2019",52,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, IL","17163","Not Available","10","2020","2020",74,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","9th through 12th grade with no diploma","2","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","High school graduate or GED completed","3","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","High school graduate or GED completed","3","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","High school graduate or GED completed","3","2023","2023",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","High school graduate or GED completed","3","2024 ","2024",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","Some college credit, but not a degree.","4","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sangamon County, IL","17167","Not Available","10","2020","2020",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tazewell County, IL","17179","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tazewell County, IL","17179","High school graduate or GED completed","3","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tazewell County, IL","17179","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Tazewell County, IL","17179","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Vermilion County, IL","17183","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Vermilion County, IL","17183","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Vermilion County, IL","17183","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Vermilion County, IL","17183","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Vermilion County, IL","17183","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","9th through 12th grade with no diploma","2","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","9th through 12th grade with no diploma","2","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","9th through 12th grade with no diploma","2","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","High school graduate or GED completed","3","2021","2021",72,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","High school graduate or GED completed","3","2022","2022",78,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","High school graduate or GED completed","3","2023","2023",71,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","High school graduate or GED completed","3","2024 ","2024",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Some college credit, but not a degree.","4","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Some college credit, but not a degree.","4","2022","2022",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Some college credit, but not a degree.","4","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Not Available","10","2018","2018",86,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Not Available","10","2019","2019",100,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Will County, IL","17197","Not Available","10","2020","2020",96,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","9th through 12th grade with no diploma","2","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","9th through 12th grade with no diploma","2","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","9th through 12th grade with no diploma","2","2023","2023",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","9th through 12th grade with no diploma","2","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","High school graduate or GED completed","3","2021","2021",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","High school graduate or GED completed","3","2022","2022",71,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","High school graduate or GED completed","3","2023","2023",72,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","High school graduate or GED completed","3","2024 ","2024",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Some college credit, but not a degree.","4","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Some college credit, but not a degree.","4","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Some college credit, but not a degree.","4","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Not Available","10","2018","2018",91,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Not Available","10","2019","2019",80,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Winnebago County, IL","17201","Not Available","10","2020","2020",115,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","9th through 12th grade with no diploma","2","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","9th through 12th grade with no diploma","2","2022","2022",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","9th through 12th grade with no diploma","2","2023","2023",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","High school graduate or GED completed","3","2021","2021",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","High school graduate or GED completed","3","2022","2022",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","High school graduate or GED completed","3","2023","2023",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","High school graduate or GED completed","3","2024 ","2024",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","Some college credit, but not a degree.","4","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","Some college credit, but not a degree.","4","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","Some college credit, but not a degree.","4","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","Associate degree (AA,AS)","5","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","Not Available","10","2018","2018",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","Not Available","10","2019","2019",86,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Allen County, IN","18003","Not Available","10","2020","2020",96,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bartholomew County, IN","18005","High school graduate or GED completed","3","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bartholomew County, IN","18005","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Boone County, IN","18011","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Boone County, IN","18011","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","9th through 12th grade with no diploma","2","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","9th through 12th grade with no diploma","2","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","High school graduate or GED completed","3","2021","2021",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","High school graduate or GED completed","3","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","High school graduate or GED completed","3","2023","2023",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","High school graduate or GED completed","3","2024 ","2024",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","Some college credit, but not a degree.","4","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","Not Available","10","2018","2018",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","Not Available","10","2019","2019",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, IN","18019","Not Available","10","2020","2020",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dearborn County, IN","18029","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"De Kalb County, IN","18033","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","9th through 12th grade with no diploma","2","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","9th through 12th grade with no diploma","2","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","9th through 12th grade with no diploma","2","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","High school graduate or GED completed","3","2021","2021",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","High school graduate or GED completed","3","2022","2022",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","High school graduate or GED completed","3","2023","2023",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","Some college credit, but not a degree.","4","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware County, IN","18035","Not Available","10","2020","2020",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Elkhart County, IN","18039","9th through 12th grade with no diploma","2","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Elkhart County, IN","18039","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Elkhart County, IN","18039","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Elkhart County, IN","18039","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Elkhart County, IN","18039","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, IN","18041","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, IN","18041","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fayette County, IN","18041","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Floyd County, IN","18043","High school graduate or GED completed","3","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Floyd County, IN","18043","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Floyd County, IN","18043","High school graduate or GED completed","3","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Floyd County, IN","18043","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Floyd County, IN","18043","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Floyd County, IN","18043","Not Available","10","2019","2019",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Floyd County, IN","18043","Not Available","10","2020","2020",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Grant County, IN","18053","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Grant County, IN","18053","9th through 12th grade with no diploma","2","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Grant County, IN","18053","High school graduate or GED completed","3","2021","2021",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Grant County, IN","18053","High school graduate or GED completed","3","2022","2022",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Grant County, IN","18053","High school graduate or GED completed","3","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Grant County, IN","18053","Not Available","10","2020","2020",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, IN","18057","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, IN","18057","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, IN","18057","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, IN","18057","Some college credit, but not a degree.","4","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, IN","18057","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, IN","18057","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, IN","18057","Not Available","10","2020","2020",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hancock County, IN","18059","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hancock County, IN","18059","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hancock County, IN","18059","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hancock County, IN","18059","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, IN","18061","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, IN","18061","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hendricks County, IN","18063","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hendricks County, IN","18063","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hendricks County, IN","18063","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
